Document Number,Invoice Number,Invoice Time,GUID,Merchant Reference Number,Tracking Number,Parent Merchant ID,Merchant ID,Merchant Name,Currency,Base Fee,Discount Fee,Discount Percentage,Billed Fee,Signature Fee,Pickup Fee,Over Dimension Fee,Over Max Size Fee,Over-weight Fee,Fuel Surcharge,Peak Season Surcharge,Delivery Area Surcharge,Delivery Area Surcharge Extend,Truck Fee,Relabel Fee,Miscellaneous Fee,Credit,Approved Claim,Credit Card Surcharge,Total Billed Amount,Induction Facility,Induction Facility ZipCode,Consignee Address,Destination Facility,Destination ZipCode,Channel Code,Zone,Manifest Billing,Billable Weight,Billable Weight UOM,Scaled Weight,Scaled Weight UOM,Manifested Weight(lb/oz),Manifested Weight UOM(lb/oz),Manifested Weight,Manifested Weight UOM,IS Rated As DIM Weight,DIM Factor,Dim Weight(lbs),Dim Weight UOM(lbs),Dim Weight,Dim Weight UOM,Package Length,Package Width,Package Height,Package DIM UOM,Shipping Order Created Time,Induction Time,Billable Time,GUID Created Time,Shipped Time,Delivered Time,Service Type
3764,6603764250922988,2025-09-22 16:07:21,89035790,,UUS5996600816188272,660,3050,Falcon Fulfillment,USD,3.71,0,,3.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71,ORD,60634,,DFW,79705,,6,,12.0000,OZS,11.2000,OZS,11.2000,OZS,11.2000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-09 21:04:32,2025-09-13 04:48:44,2025-09-22 17:15:22,2025-09-13 04:48:44,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035791,,UUS5996605816579108,660,3050,Falcon Fulfillment,USD,4.02,0,,4.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02,ORD,60634,,LAX,92506,,7,,14.0000,OZS,13.6000,OZS,13.6000,OZS,13.6000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-09 21:01:54,2025-09-13 06:27:49,2025-09-22 17:15:22,2025-09-13 06:27:49,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035792,,UUS5996603816852599,660,3050,Falcon Fulfillment,USD,3.91,0,,3.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91,ORD,60634,,LAX,90808,,7,,13.0000,OZS,12.8000,OZS,12.8000,OZS,12.8000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-09 20:58:12,2025-09-13 08:23:01,2025-09-22 17:15:22,2025-09-13 08:23:01,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035793,,UUS5996602816246223,660,3050,Falcon Fulfillment,USD,3.38,0,,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38,ORD,60634,,PIT,15301,,4,,8.0000,OZS,8.0000,OZS,8.0000,OZS,8.0000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-09 21:02:54,2025-09-13 03:09:12,2025-09-22 17:15:22,2025-09-13 03:09:12,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035794,,UUS59A6604821330246,660,3050,Falcon Fulfillment,USD,3.45,0,,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45,ORD,60634,,ATL,30318,,5,,8.0000,OZS,7.2000,OZS,7.2000,OZS,7.2000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-11 00:23:39,2025-09-13 05:31:48,2025-09-22 17:15:22,2025-09-13 05:31:48,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035795,,UUS5996603816859543,660,3050,Falcon Fulfillment,USD,3.5,0,,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,ORD,60634,,MIA,33026,,6,,7.0000,OZS,6.4000,OZS,6.4000,OZS,6.4000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-09 21:09:06,2025-09-13 03:38:46,2025-09-22 17:15:22,2025-09-13 03:38:46,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035796,,UUS5996602816259760,660,3050,Falcon Fulfillment,USD,3.53,0,,3.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53,ORD,60634,,PHX,85259,,6,,8.0000,OZS,7.2000,OZS,7.2000,OZS,7.2000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-09 21:14:08,2025-09-13 08:24:20,2025-09-22 17:15:22,2025-09-13 08:24:20,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035797,,UUS5996601816650596,660,3050,Falcon Fulfillment,USD,3.27,0,,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27,ORD,60634,,BUF,14559,,4,,5.0000,OZS,4.8000,OZS,4.8000,OZS,4.8000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-09 21:16:02,2025-09-13 03:41:43,2025-09-22 17:15:22,2025-09-13 03:41:43,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035798,,UUS5996605816605533,660,3050,Falcon Fulfillment,USD,3.71,0,,3.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71,ORD,60634,,MIA,33186,,6,,12.0000,OZS,12.0000,OZS,12.0000,OZS,12.0000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-09 20:58:52,2025-09-13 03:15:57,2025-09-22 17:15:22,2025-09-13 03:15:57,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035799,,UUS5996605816867086,660,3050,Falcon Fulfillment,USD,4.52,0,,4.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52,ORD,60634,,TPA,34203,,6,,3.0000,LBS,2.3310,LBS,21.6000,OZS,21.6000,OZS,Yes,,2.3310,LBS,2.3310,LBS,12.3800,9.1300,4.0000,IN,,2025-09-09 20:59:12,2025-09-13 03:46:31,2025-09-22 17:15:22,2025-09-13 03:46:31,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035800,,UUS5996607816862989,660,3050,Falcon Fulfillment,USD,3.45,0,,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45,ORD,60634,,OKC,73179,,5,,8.0000,OZS,7.2000,OZS,7.2000,OZS,7.2000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-09 21:14:01,2025-09-13 05:53:59,2025-09-22 17:15:22,2025-09-13 05:53:59,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035801,,UUS5996607816905250,660,3050,Falcon Fulfillment,USD,3.44,0,,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,ORD,60634,,LAX,91709,,7,,5.0000,OZS,4.8000,OZS,4.8000,OZS,4.8000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-09 21:01:24,2025-09-13 05:49:31,2025-09-22 17:15:22,2025-09-13 05:49:31,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035802,,UUS5996605816572307,660,3050,Falcon Fulfillment,USD,3.77,0,,3.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77,ORD,60634,,LAS,89131,,7,,11.0000,OZS,10.4000,OZS,10.4000,OZS,10.4000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-09 21:12:44,2025-09-13 06:42:26,2025-09-22 17:15:22,2025-09-13 06:42:26,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035803,,UUS5996606816205162,660,3050,Falcon Fulfillment,USD,3.8,0,,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,ORD,60634,,LAX,92083,,7,,12.0000,OZS,12.0000,OZS,12.0000,OZS,12.0000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-09 21:14:41,2025-09-13 07:33:28,2025-09-22 17:15:22,2025-09-13 07:33:28,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035804,,UUS5996606816199144,660,3050,Falcon Fulfillment,USD,4.02,0,,4.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02,ORD,60634,,LAX,92595,,7,,14.0000,OZS,13.6000,OZS,13.6000,OZS,13.6000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-09 21:04:15,2025-09-13 06:31:50,2025-09-22 17:15:22,2025-09-13 06:31:50,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035805,,UUS5996609816859099,660,3050,Falcon Fulfillment,USD,3.64,0,,3.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64,ORD,60634,,TPA,33913,,6,,10.0000,OZS,9.6000,OZS,9.6000,OZS,9.6000,OZS,No,,0.6186,LBS,9.8970,OZS,6.0000,5.0000,4.0000,IN,,2025-09-09 20:58:32,2025-09-13 03:28:04,2025-09-22 17:15:22,2025-09-13 03:28:04,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035806,,UUS5996608816891735,660,3050,Falcon Fulfillment,USD,3.57,0,,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,ORD,60634,,LAX,90278,,7,,7.0000,OZS,6.4000,OZS,6.4000,OZS,6.4000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-09 20:56:14,2025-09-13 07:45:16,2025-09-22 17:15:22,2025-09-13 07:45:16,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035807,,UUS5996602816235807,660,3050,Falcon Fulfillment,USD,4.64,0,,4.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64,ORD,60634,,LAX,90815,,7,,3.0000,LBS,2.3310,LBS,31.2000,OZS,31.2000,OZS,Yes,,2.3310,LBS,2.3310,LBS,12.3800,9.1300,4.0000,IN,,2025-09-09 21:12:27,2025-09-13 08:23:05,2025-09-22 17:15:22,2025-09-13 08:23:05,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035808,,UUS5996609816194611,660,3050,Falcon Fulfillment,USD,3.58,0,,3.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58,ORD,60634,,OKC,73112,,5,,11.0000,OZS,10.4000,OZS,10.4000,OZS,10.4000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-09 21:12:21,2025-09-13 05:32:17,2025-09-22 17:15:22,2025-09-13 05:32:17,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035809,,UUS5996601816603121,660,3050,Falcon Fulfillment,USD,3.91,0,,3.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91,ORD,60634,,LAX,92026,,7,,13.0000,OZS,12.8000,OZS,12.8000,OZS,12.8000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-09 20:58:55,2025-09-13 07:15:43,2025-09-22 17:15:22,2025-09-13 07:15:43,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035810,,UUS5996607816569054,660,3050,Falcon Fulfillment,USD,3.61,0,,3.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61,ORD,60634,,IAH,77362,,5,,12.0000,OZS,11.2000,OZS,11.2000,OZS,11.2000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-09 21:12:48,2025-09-13 04:50:13,2025-09-22 17:15:22,2025-09-13 04:50:13,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035811,,UUS5996608816866439,660,3050,Falcon Fulfillment,USD,3.64,0,,3.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64,ORD,60634,,SJC,95405,,8,,7.0000,OZS,6.4000,OZS,6.4000,OZS,6.4000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-09 21:13:58,2025-09-13 07:15:28,2025-09-22 17:15:22,2025-09-13 07:15:28,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035812,,UUS59A6603822641869,660,3050,Falcon Fulfillment,USD,3.33,0,,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,ORD,60634,,CAE,29073,,5,,5.0000,OZS,4.8000,OZS,4.8000,OZS,4.8000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-11 00:23:25,2025-09-13 04:30:35,2025-09-22 17:15:22,2025-09-13 04:30:35,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035813,,UUS5996606816862320,660,3050,Falcon Fulfillment,USD,3.52,0,,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52,ORD,60634,,LIT,72120,,4,,12.0000,OZS,11.2000,OZS,11.2000,OZS,11.2000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-09 21:14:27,2025-09-13 02:54:56,2025-09-22 17:15:22,2025-09-13 02:54:56,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035814,,UUS5996606816629352,660,3050,Falcon Fulfillment,USD,3.94,0,,3.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94,ORD,60634,,OKC,73034,,5,,15.9900,OZS,15.2000,OZS,15.2000,OZS,15.2000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-09 21:12:31,2025-09-13 05:43:33,2025-09-22 17:15:22,2025-09-13 05:43:33,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035815,,UUS5996603816900640,660,3050,Falcon Fulfillment,USD,3.45,0,,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45,ORD,60634,,TPA,33566,,6,,6.0000,OZS,5.6000,OZS,5.6000,OZS,5.6000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-09 20:58:48,2025-09-13 03:41:02,2025-09-22 17:15:22,2025-09-13 03:41:02,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035816,,UUS5996608816575008,660,3050,Falcon Fulfillment,USD,3.61,0,,3.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61,ORD,60634,,PHL,19809,,5,,12.0000,OZS,12.0000,OZS,12.0000,OZS,12.0000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-09 21:10:10,2025-09-13 04:34:45,2025-09-22 17:15:22,2025-09-13 04:34:45,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035817,,UUS5996604816950048,660,3050,Falcon Fulfillment,USD,3.87,0,,3.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87,ORD,60634,,ATL,30277,,5,,15.0000,OZS,14.4000,OZS,14.4000,OZS,14.4000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-09 21:02:34,2025-09-13 05:01:19,2025-09-22 17:15:22,2025-09-13 05:01:19,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035818,,UUS59A6602821033283,660,3050,Falcon Fulfillment,USD,3.87,0,,3.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87,ORD,60634,,ATL,30097,,5,,15.0000,OZS,14.4000,OZS,14.4000,OZS,14.4000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-11 00:21:34,2025-09-13 03:55:07,2025-09-22 17:15:22,2025-09-13 03:55:07,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035819,,UUS5996609816565719,660,3050,Falcon Fulfillment,USD,3.81,0,,3.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81,ORD,60634,,MIA,33486,,6,,13.0000,OZS,12.8000,OZS,12.8000,OZS,12.8000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-09 21:08:19,2025-09-13 02:52:40,2025-09-22 17:15:22,2025-09-13 02:52:40,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035820,,UUS5996606816257609,660,3050,Falcon Fulfillment,USD,3.45,0,,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45,ORD,60634,,DFW,75024,,5,,8.0000,OZS,7.2000,OZS,7.2000,OZS,7.2000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-09 21:09:33,2025-09-13 05:12:50,2025-09-22 17:15:22,2025-09-13 05:12:50,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035821,,UUS5996604816250966,660,3050,Falcon Fulfillment,USD,3.6,0,,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,ORD,60634,,LAX,92688,,7,,8.0000,OZS,7.2000,OZS,7.2000,OZS,7.2000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-09 21:03:28,2025-09-13 05:53:01,2025-09-22 17:15:22,2025-09-13 05:53:01,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035822,,UUS5996603816911536,660,3050,Falcon Fulfillment,USD,3.77,0,,3.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77,ORD,60634,,LAX,91792,,7,,11.0000,OZS,10.4000,OZS,10.4000,OZS,10.4000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-09 21:10:23,2025-09-13 07:49:10,2025-09-22 17:15:22,2025-09-13 07:49:10,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035823,,UUS5996605816646240,660,3050,Falcon Fulfillment,USD,3.8,0,,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,ORD,60634,,LAX,92582,,7,,12.0000,OZS,12.0000,OZS,12.0000,OZS,12.0000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-09 21:05:02,2025-09-13 07:50:37,2025-09-22 17:15:22,2025-09-13 07:50:37,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035824,,UUS5996606816612666,660,3050,Falcon Fulfillment,USD,3.61,0,,3.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61,ORD,60634,,TPA,34695,,5,,12.0000,OZS,11.2000,OZS,11.2000,OZS,11.2000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-09 21:05:02,2025-09-13 03:25:41,2025-09-22 17:15:22,2025-09-13 03:25:41,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035825,,UUS5996609816844360,660,3050,Falcon Fulfillment,USD,3.57,0,,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,ORD,60634,,SJC,93727,,7,,7.0000,OZS,6.4000,OZS,6.4000,OZS,6.4000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-09 20:55:09,2025-09-13 07:37:49,2025-09-22 17:15:22,2025-09-13 07:37:49,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035826,,UUS5996605816867862,660,3050,Falcon Fulfillment,USD,3.8,0,,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,ORD,60634,,SJC,95032,,7,,12.0000,OZS,11.2000,OZS,11.2000,OZS,11.2000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-09 21:02:41,2025-09-13 07:38:22,2025-09-22 17:15:22,2025-09-13 07:38:22,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035827,,UUS5996606816760347,660,3050,Falcon Fulfillment,USD,4.18,0,,4.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18,ORD,60634,,SJC,94587,,7,,15.9900,OZS,15.2000,OZS,15.2000,OZS,15.2000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-09 21:08:59,2025-09-13 07:10:54,2025-09-22 17:15:22,2025-09-13 07:10:54,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035828,,UUS5996609816873334,660,3050,Falcon Fulfillment,USD,3.53,0,,3.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53,ORD,60634,,TPA,34229,,6,,8.0000,OZS,7.2000,OZS,7.2000,OZS,7.2000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-09 21:14:05,2025-09-13 02:51:17,2025-09-22 17:15:22,2025-09-13 02:51:17,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035829,,UUS59A6609821666498,660,3050,Falcon Fulfillment,USD,3.52,0,,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52,ORD,60634,,ATL,30102,,4,,12.0000,OZS,11.2000,OZS,11.2000,OZS,11.2000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-11 00:21:11,2025-09-13 03:47:27,2025-09-22 17:15:22,2025-09-13 03:47:27,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035830,,UUS5996604816910832,660,3050,Falcon Fulfillment,USD,3.35,0,,3.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,ORD,60634,,CMH,45601,,4,,7.0000,OZS,6.4000,OZS,6.4000,OZS,6.4000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-09 20:55:13,2025-09-13 03:42:42,2025-09-22 17:15:22,2025-09-13 03:42:42,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035831,,UUS5996602816804772,660,3050,Falcon Fulfillment,USD,3.54,0,,3.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54,ORD,60634,,PHL,19002,,5,,10.0000,OZS,9.6000,OZS,9.6000,OZS,9.6000,OZS,No,,0.6186,LBS,9.8970,OZS,6.0000,5.0000,4.0000,IN,,2025-09-09 20:56:07,2025-09-13 02:49:58,2025-09-22 17:15:22,2025-09-13 02:49:58,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035832,,UUS5996602816867782,660,3050,Falcon Fulfillment,USD,3.42,0,,3.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42,ORD,60634,,JFK,10533,,5,,7.0000,OZS,6.4000,OZS,6.4000,OZS,6.4000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-09 21:14:03,2025-09-13 03:58:45,2025-09-22 17:15:22,2025-09-13 03:58:45,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035833,,UUS5996601816830911,660,3050,Falcon Fulfillment,USD,3.38,0,,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38,ORD,60634,,PHX,85207,,6,,5.0000,OZS,4.8000,OZS,4.8000,OZS,4.8000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-09 21:00:33,2025-09-13 08:52:42,2025-09-22 17:15:22,2025-09-13 08:52:42,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035834,,UUS5996606816615941,660,3050,Falcon Fulfillment,USD,3.61,0,,3.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61,ORD,60634,,IAH,77396,,5,,12.0000,OZS,12.0000,OZS,12.0000,OZS,12.0000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-09 21:09:53,2025-09-13 04:20:34,2025-09-22 17:15:22,2025-09-13 04:20:34,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035835,,UUS5996602816654395,660,3050,Falcon Fulfillment,USD,3.71,0,,3.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71,ORD,60634,,TPA,33701,,6,,12.0000,OZS,12.0000,OZS,12.0000,OZS,12.0000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-09 21:04:45,2025-09-13 03:23:46,2025-09-22 17:15:22,2025-09-13 03:23:46,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035836,,UUS5996609816896529,660,3050,Falcon Fulfillment,USD,3.5,0,,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,ORD,60634,,DFW,79705,,6,,7.0000,OZS,6.4000,OZS,6.4000,OZS,6.4000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-09 21:09:40,2025-09-13 04:44:48,2025-09-22 17:15:22,2025-09-13 04:44:48,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035837,,UUS5996600816855874,660,3050,Falcon Fulfillment,USD,3.58,0,,3.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58,ORD,60634,,PHL,19130,,5,,11.0000,OZS,10.4000,OZS,10.4000,OZS,10.4000,OZS,No,,0.6186,LBS,9.8970,OZS,6.0000,5.0000,4.0000,IN,,2025-09-09 21:02:41,2025-09-13 02:44:54,2025-09-22 17:15:22,2025-09-13 02:44:54,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035838,,UUS5996607816835452,660,3050,Falcon Fulfillment,USD,3.6,0,,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,ORD,60634,,LAX,91321,,7,,8.0000,OZS,7.2000,OZS,7.2000,OZS,7.2000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-09 20:56:00,2025-09-13 07:05:29,2025-09-22 17:15:22,2025-09-13 07:05:29,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035839,,UUS5996602816870284,660,3050,Falcon Fulfillment,USD,3.77,0,,3.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77,ORD,60634,,LAX,90740,,7,,11.0000,OZS,10.4000,OZS,10.4000,OZS,10.4000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-09 20:57:59,2025-09-13 05:26:25,2025-09-22 17:15:22,2025-09-13 05:26:25,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035840,,UUS5996607816237174,660,3050,Falcon Fulfillment,USD,3.52,0,,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52,ORD,60634,,LAX,91106,,7,,6.0000,OZS,5.6000,OZS,5.6000,OZS,5.6000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-09 21:13:51,2025-09-13 07:04:06,2025-09-22 17:15:22,2025-09-13 07:04:06,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035841,,UUS5996608816842788,660,3050,Falcon Fulfillment,USD,3.45,0,,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45,ORD,60634,,TPA,34203,,6,,6.0000,OZS,5.6000,OZS,5.6000,OZS,5.6000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-09 21:10:37,2025-09-13 03:54:05,2025-09-22 17:15:22,2025-09-13 03:54:05,,Ground Express
