shipment_order_id,shipment_created_date,label_id,label_legacy_id,account_id,shipment_id,order_id,box_id,box_name,status,tracking_number,alternate_tracking_id,order_number,order_account_id,carrier,shipping_name,shipping_method,cost,box_code,device_id,delivered,picked_up,refunded,needs_refund,profile,partner_fulfillment_id,full_size_to_print,packing_slip,warehouse,warehouse_id,insurance_amount,carrier_account_id,source,label_created_date,tracking_url,package_number,parcelview_url,tracking_status,in_shipping_container,shipping_container_id,dim_weight,dim_height,dim_width,dim_length
T3JkZXI6Nzk2Mjc0ODA4,2026-04-13T18:48:22,U2hpcHBpbmdMYWJlbDo2MDM1MzQ2Nzg=,603534678,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyNDEzNDI1,T3JkZXI6Nzk2Mjc0ODA4,48204,POLY BUBBLE #2,valid,9234690380878200009475,9234690380878200009475,796274808,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,7.52,02,shipping web,,,,,default,6466963046591,[],,Primary,115706,0.00,41752,shipping web,2026-04-13T18:48:22,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200009475,1,,UNKNOWN,False,,1.2975 lb,2.0000 inch,8.38 inch,10.75 inch
T3JkZXI6Nzk3Mzk4NTM5,2026-04-13T18:48:39,U2hpcHBpbmdMYWJlbDo2MDM1MzUwNzE=,603535071,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyNDEzODMx,T3JkZXI6Nzk3Mzk4NTM5,46874,S-POLY,valid,9200190380878200004942,9200190380878200004942,797398539,83998,usps_modern,USPS Ground Advantage,USPS_GROUND_ADVANTAGE,5.39,02,shipping web,,,,,default,5986438349118,[],,Primary,115706,0.00,41752,shipping web,2026-04-13T18:48:39,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9200190380878200004942,1,,UNKNOWN,False,,0.3800 lb,2.0000 inch,10.00 inch,12.00 inch
T3JkZXI6Nzk2Mjc0OTI4,2026-04-13T18:50:46,U2hpcHBpbmdMYWJlbDo2MDM1MzcyNzg=,603537278,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyNDE2MTIz,T3JkZXI6Nzk2Mjc0OTI4,48204,POLY BUBBLE #2,valid,9234690380878200009482,9234690380878200009482,796274928,84983,usps_modern,$6.99 Standard shipping (3-5 days),USPS_GROUND_ADVANTAGE,6.08,02,shipping web,,,,,default,6466966618303,[],,Primary,115706,0.00,41752,shipping web,2026-04-13T18:50:46,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200009482,1,,UNKNOWN,False,,1.0869 lb,2.0000 inch,8.38 inch,10.75 inch
T3JkZXI6Nzk2Mjc1Mzc4,2026-04-13T18:53:49,U2hpcHBpbmdMYWJlbDo2MDM1NDEyNzE=,603541271,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyNDIwMjc3,T3JkZXI6Nzk2Mjc1Mzc4,48203,8X4X4,valid,9234690380878200009499,9234690380878200009499,796275378,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,8.83,02,shipping web,,,,,default,6466976645311,[],,Primary,115706,0.00,41752,shipping web,2026-04-13T18:53:49,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200009499,1,,UNKNOWN,False,,2.2200 lb,4.0000 inch,4.00 inch,8.00 inch
T3JkZXI6Nzk2Mjc1MzQw,2026-04-13T18:58:17,U2hpcHBpbmdMYWJlbDo2MDM1NDc2MTI=,603547612,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyNDI3MDEz,T3JkZXI6Nzk2Mjc1MzQw,46863,10X8X4,valid,9234690380878200009505,9234690380878200009505,796275340,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,10.23,02,shipping web,,,,,default,6466988769471,[],,Primary,115706,0.00,41752,shipping web,2026-04-13T18:58:17,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200009505,1,,UNKNOWN,False,,3.2675 lb,4.0000 inch,8.00 inch,10.00 inch
T3JkZXI6Nzk2Mjc2MjQ1,2026-04-13T19:00:29,U2hpcHBpbmdMYWJlbDo2MDM1NDk4NzI=,603549872,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyNDI5MzM4,T3JkZXI6Nzk2Mjc2MjQ1,46863,10X8X4,valid,9234690380878200009512,9234690380878200009512,796276245,84983,usps_modern,$6.99 Standard shipping (3-5 days),USPS_GROUND_ADVANTAGE,8.65,02,shipping web,,,,,default,6466998370495,[],,Primary,115706,0.00,41752,shipping web,2026-04-13T19:00:29,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200009512,1,,UNKNOWN,False,,3.0275 lb,4.0000 inch,8.00 inch,10.00 inch
T3JkZXI6Nzk2Mjc2MzMy,2026-04-13T19:04:59,U2hpcHBpbmdMYWJlbDo2MDM1NTQzOTg=,603554398,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyNDMzOTk4,T3JkZXI6Nzk2Mjc2MzMy,46863,10X8X4,valid,9234690380878200009529,9234690380878200009529,796276332,84983,usps_modern,Subscription shipping,USPS_GROUND_ADVANTAGE,6.18,02,shipping web,,,,,default,6467017507007,[],,Primary,115706,0.00,41752,shipping web,2026-04-13T19:04:59,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200009529,1,,UNKNOWN,False,,2.0550 lb,4.0000 inch,8.00 inch,10.00 inch
T3JkZXI6Nzk2MzQyMjgz,2026-04-13T19:08:36,U2hpcHBpbmdMYWJlbDo2MDM1NTc3NTg=,603557758,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyNDM3NzAw,T3JkZXI6Nzk2MzQyMjgz,46863,10X8X4,valid,9234690380878200009536,9234690380878200009536,796342283,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,8.97,02,shipping web,,,,,default,6467027697855,[],,Primary,115706,0.00,41752,shipping web,2026-04-13T19:08:36,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200009536,1,,UNKNOWN,False,,3.8100 lb,4.0000 inch,8.00 inch,10.00 inch
T3JkZXI6Nzk2MzMzMDcw,2026-04-13T19:10:13,U2hpcHBpbmdMYWJlbDo2MDM1NTkwMzY=,603559036,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyNDM5MDc5,T3JkZXI6Nzk2MzMzMDcw,46863,10X8X4,valid,9234690380878200009543,9234690380878200009543,796333070,84983,usps_modern,Shipping,USPS_GROUND_ADVANTAGE,9.87,02,shipping web,,,,,default,6467030417599,[],,Primary,115706,0.00,41752,shipping web,2026-04-13T19:10:13,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200009543,1,,UNKNOWN,False,,2.2612 lb,4.0000 inch,8.00 inch,10.00 inch
T3JkZXI6Nzk3MzI0NDgz,2026-04-13T19:30:36,U2hpcHBpbmdMYWJlbDo2MDM1Nzk5MjI=,603579922,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyNDYwODg1,T3JkZXI6Nzk3MzI0NDgz,49983,POLY BUBBLE #1,valid,9200190380878200004959,9200190380878200004959,797324483,84983,usps_modern,$6.99 Standard shipping (3-5 days),USPS_GROUND_ADVANTAGE,5.39,02,bulk ship,,,,,default,6467066429631,[],,Primary,115706,0.00,41752,bulk ship,2026-04-13T19:30:36,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9200190380878200004959,1,,UNKNOWN,False,,0.3800 lb,2.0000 inch,7.10 inch,10.70 inch
T3JkZXI6Nzg1NTY5NTU3,2026-04-13T19:33:45,U2hpcHBpbmdMYWJlbDo2MDM1ODMzMzQ=,603583334,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyNDY0NDM1,T3JkZXI6Nzg1NTY5NTU3,46874,S-POLY,valid,9200190380878200004966,9200190380878200004966,785569557,84984,usps_modern,Fast,USPS_GROUND_ADVANTAGE,5.52,02,shipping web,,,,,default,6645915844778,[],,Primary,115706,0.00,41752,shipping web,2026-04-13T19:33:45,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9200190380878200004966,1,,UNKNOWN,False,,0.4200 lb,2.0000 inch,10.00 inch,12.00 inch
T3JkZXI6Nzk3MzIzMTc1,2026-04-13T19:34:32,U2hpcHBpbmdMYWJlbDo2MDM1ODM5MzQ=,603583934,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyNDY1MDg4,T3JkZXI6Nzk3MzIzMTc1,48204,POLY BUBBLE #2,valid,9234690380878200009550,9234690380878200009550,797323175,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,10.96,02,bulk ship,,,,,default,6467072852159,[],,Primary,115706,0.00,41752,bulk ship,2026-04-13T19:34:32,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200009550,1,,UNKNOWN,False,,1.3500 lb,2.0000 inch,8.38 inch,10.75 inch
T3JkZXI6Nzk3MDI1NzU4,2026-04-13T19:35:38,U2hpcHBpbmdMYWJlbDo2MDM1ODQ4MzI=,603584832,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyNDY1OTk3,T3JkZXI6Nzk3MDI1NzU4,48203,8X4X4,valid,9234690380878200009567,9234690380878200009567,797025758,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,8.35,02,bulk ship,,,,,default,6467075375295,[],,Primary,115706,0.00,41752,bulk ship,2026-04-13T19:35:38,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200009567,1,,UNKNOWN,False,,2.2794 lb,4.0000 inch,4.00 inch,8.00 inch
T3JkZXI6Nzk3MzIzMjA3,2026-04-13T19:35:39,U2hpcHBpbmdMYWJlbDo2MDM1ODQ4NTU=,603584855,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyNDY2MDE5,T3JkZXI6Nzk3MzIzMjA3,48203,8X4X4,valid,9234690380878200009574,9234690380878200009574,797323207,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,9.38,02,bulk ship,,,,,default,6467075506367,[],,Primary,115706,0.00,41752,bulk ship,2026-04-13T19:35:39,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200009574,1,,UNKNOWN,False,,2.2794 lb,4.0000 inch,4.00 inch,8.00 inch
T3JkZXI6Nzk3MzI0NjA5,2026-04-13T19:45:46,U2hpcHBpbmdMYWJlbDo2MDM1OTU2Njc=,603595667,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyNDc3MDgw,T3JkZXI6Nzk3MzI0NjA5,49981,POLY BUBBLE #00,valid,9200190380878200004973,9200190380878200004973,797324609,84983,usps_modern,$4.99 Standard shipping (3-5 days),USPS_GROUND_ADVANTAGE,5.00,02,bulk ship,,,,,default,6467097886911,[],,Primary,115706,0.00,41752,bulk ship,2026-04-13T19:45:46,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9200190380878200004973,1,,UNKNOWN,False,,0.1500 lb,2.0000 inch,4.80 inch,8.65 inch
T3JkZXI6Nzk3MDMxNDIx,2026-04-13T19:49:22,U2hpcHBpbmdMYWJlbDo2MDM1OTkzNDE=,603599341,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyNDgwODc3,T3JkZXI6Nzk3MDMxNDIx,49982,POLY BUBBLE #0,valid,9200190380878200004980,9200190380878200004980,797031421,84983,usps_modern,$6.99 Standard shipping (3-5 days),USPS_GROUND_ADVANTAGE,5.39,02,bulk ship,,,,,default,6467106734271,[],,Primary,115706,0.00,41752,bulk ship,2026-04-13T19:49:22,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9200190380878200004980,1,,UNKNOWN,False,,0.4700 lb,2.0000 inch,5.80 inch,8.70 inch
T3JkZXI6Nzk3MzY2NTE2,2026-04-13T19:49:22,U2hpcHBpbmdMYWJlbDo2MDM1OTkzNDU=,603599345,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyNDgwODgx,T3JkZXI6Nzk3MzY2NTE2,49982,POLY BUBBLE #0,valid,9200190380878200004997,9200190380878200004997,797366516,84983,usps_modern,$6.99 Standard shipping (3-5 days),USPS_GROUND_ADVANTAGE,5.39,02,bulk ship,,,,,default,6467107127487,[],,Primary,115706,0.00,41752,bulk ship,2026-04-13T19:49:23,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9200190380878200004997,1,,UNKNOWN,False,,0.4700 lb,2.0000 inch,5.80 inch,8.70 inch
T3JkZXI6Nzk2NDI0MTIz,2026-04-13T20:01:52,U2hpcHBpbmdMYWJlbDo2MDM2MDk1NzM=,603609573,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyNDkxNjcy,T3JkZXI6Nzk2NDI0MTIz,48203,8X4X4,valid,9234690380878200009581,9234690380878200009581,796424123,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,6.19,02,shipping web,,,,,default,6467145695423,[],,Primary,115706,0.00,41752,shipping web,2026-04-13T20:01:52,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200009581,1,,UNKNOWN,False,,1.9000 lb,4.0000 inch,4.00 inch,8.00 inch
T3JkZXI6Nzk2NDY4MjY1,2026-04-13T20:03:09,U2hpcHBpbmdMYWJlbDo2MDM2MTA0NzA=,603610470,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyNDkyNTk1,T3JkZXI6Nzk2NDY4MjY1,48203,8X4X4,valid,9234690380878200009598,9234690380878200009598,796468265,84983,usps_modern,Shipping,USPS_GROUND_ADVANTAGE,8.53,02,shipping web,,,,,default,6467147890879,[],,Primary,115706,0.00,41752,shipping web,2026-04-13T20:03:09,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200009598,1,,UNKNOWN,False,,2.0038 lb,4.0000 inch,4.00 inch,8.00 inch
T3JkZXI6Nzk2NTI2MDk0,2026-04-13T20:05:52,U2hpcHBpbmdMYWJlbDo2MDM2MTI2ODQ=,603612684,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyNDk0OTc5,T3JkZXI6Nzk2NTI2MDk0,48203,8X4X4,valid,9234690380878200009604,9234690380878200009604,796526094,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,8.10,02,shipping web,,,,,default,6467152576703,[],,Primary,115706,0.00,41752,shipping web,2026-04-13T20:05:52,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200009604,1,,UNKNOWN,False,,2.2200 lb,4.0000 inch,4.00 inch,8.00 inch
T3JkZXI6Nzk2NjU0OTc1,2026-04-13T20:08:07,U2hpcHBpbmdMYWJlbDo2MDM2MTQ1MDU=,603614505,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyNDk2OTk0,T3JkZXI6Nzk2NjU0OTc1,48203,8X4X4,valid,9234690380878200009611,9234690380878200009611,796654975,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,6.50,02,shipping web,,,,,default,6467156771007,[],,Primary,115706,0.00,41752,shipping web,2026-04-13T20:08:07,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200009611,1,,UNKNOWN,False,,2.2200 lb,4.0000 inch,4.00 inch,8.00 inch
T3JkZXI6Nzk2NzY4NjM5,2026-04-13T20:12:10,U2hpcHBpbmdMYWJlbDo2MDM2MTczMjU=,603617325,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyNDk5OTk5,T3JkZXI6Nzk2NzY4NjM5,49983,POLY BUBBLE #1,valid,9200190380878200005000,9200190380878200005000,796768639,84983,usps_modern,Subscription shipping,USPS_GROUND_ADVANTAGE,5.89,02,shipping web,,,,,default,6467173974207,[],,Primary,115706,0.00,41752,shipping web,2026-04-13T20:12:11,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9200190380878200005000,1,,UNKNOWN,False,,0.2150 lb,2.0000 inch,7.10 inch,10.70 inch
T3JkZXI6Nzk2NzY5MzYw,2026-04-13T20:16:04,U2hpcHBpbmdMYWJlbDo2MDM2MjA3MzM=,603620733,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyNTAzNTAz,T3JkZXI6Nzk2NzY5MzYw,46863,10X8X4,valid,9234690380878200009628,9234690380878200009628,796769360,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,6.68,02,shipping web,,,,,default,6467190456511,[],,Primary,115706,0.00,41752,shipping web,2026-04-13T20:16:04,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200009628,1,,UNKNOWN,False,,2.0275 lb,4.0000 inch,8.00 inch,10.00 inch
T3JkZXI6Nzk2NzY4MjIy,2026-04-13T20:16:58,U2hpcHBpbmdMYWJlbDo2MDM2MjEzNzg=,603621378,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyNTA0MTc4,T3JkZXI6Nzk2NzY4MjIy,49983,POLY BUBBLE #1,valid,9200190380878200005017,9200190380878200005017,796768222,84983,usps_modern,Subscription shipping,USPS_GROUND_ADVANTAGE,5.29,02,shipping web,,,,,default,6467191275711,[],,Primary,115706,0.00,41752,shipping web,2026-04-13T20:16:58,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9200190380878200005017,1,,UNKNOWN,False,,0.2150 lb,2.0000 inch,7.10 inch,10.70 inch
T3JkZXI6Nzk3NDAwNjY4,2026-04-13T20:23:36,U2hpcHBpbmdMYWJlbDo2MDM2MjU3NTQ=,603625754,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyNTA4ODM4,T3JkZXI6Nzk3NDAwNjY4,49982,POLY BUBBLE #0,valid,9200190380878200005024,9200190380878200005024,797400668,84983,usps_modern,$6.99 Standard shipping (3-5 days),USPS_GROUND_ADVANTAGE,5.89,02,bulk ship,,,,,default,6467204612287,[],,Primary,115706,0.00,41752,bulk ship,2026-04-13T20:23:36,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9200190380878200005024,1,,UNKNOWN,False,,0.7100 lb,2.0000 inch,5.80 inch,8.70 inch
T3JkZXI6Nzk2NzY5NDg3,2026-04-13T20:25:05,U2hpcHBpbmdMYWJlbDo2MDM2MjY3NTQ=,603626754,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyNTA5ODgw,T3JkZXI6Nzk2NzY5NDg3,49983,POLY BUBBLE #1,valid,9200190380878200005031,9200190380878200005031,796769487,84983,usps_modern,$6.99 Standard shipping (3-5 days),USPS_GROUND_ADVANTAGE,5.22,02,shipping web,,,,,default,6467206185151,[],,Primary,115706,0.00,41752,shipping web,2026-04-13T20:25:05,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9200190380878200005031,1,,UNKNOWN,False,,0.2150 lb,2.0000 inch,7.10 inch,10.70 inch
T3JkZXI6Nzk2NzY5MDA2,2026-04-13T20:27:30,U2hpcHBpbmdMYWJlbDo2MDM2Mjg1ODE=,603628581,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyNTExODA2,T3JkZXI6Nzk2NzY5MDA2,46863,10X8X4,valid,9234690380878200009635,9234690380878200009635,796769006,84983,usps_modern,$6.99 Standard shipping (3-5 days),USPS_GROUND_ADVANTAGE,7.72,02,shipping web,,,,,default,6467213459647,[],,Primary,115706,0.00,41752,shipping web,2026-04-13T20:27:30,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200009635,1,,UNKNOWN,False,,3.0275 lb,4.0000 inch,8.00 inch,10.00 inch
T3JkZXI6Nzk2NzY5MDIw,2026-04-13T20:54:26,U2hpcHBpbmdMYWJlbDo2MDM2NDczMTU=,603647315,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyNTMxNDE3,T3JkZXI6Nzk2NzY5MDIw,46863,10X8X4,valid,9234690380878200009642,9234690380878200009642,796769020,84983,usps_modern,Subscription shipping,USPS_GROUND_ADVANTAGE,6.29,02,shipping web,,,,,default,6467272573119,[],,Primary,115706,0.00,41752,shipping web,2026-04-13T20:54:26,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200009642,1,,UNKNOWN,False,,2.0213 lb,4.0000 inch,8.00 inch,10.00 inch
T3JkZXI6Nzk2ODI2NDI1,2026-04-13T20:59:20,U2hpcHBpbmdMYWJlbDo2MDM2NTAyNzc=,603650277,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyNTM0NDky,T3JkZXI6Nzk2ODI2NDI1,46863,10X8X4,valid,9234690380878200009659,9234690380878200009659,796826425,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,7.52,02,shipping web,,,,,default,6467282469055,[],,Primary,115706,0.00,41752,shipping web,2026-04-13T20:59:21,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200009659,1,,UNKNOWN,False,,4.2125 lb,4.0000 inch,8.00 inch,10.00 inch
T3JkZXI6Nzk2ODU4MzQ5,2026-04-13T21:02:44,U2hpcHBpbmdMYWJlbDo2MDM2NTIwOTU=,603652095,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyNTM2Mzcw,T3JkZXI6Nzk2ODU4MzQ5,48204,POLY BUBBLE #2,valid,9234690380878200009666,9234690380878200009666,796858349,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,7.52,02,shipping web,,,,,default,6467288006847,[],,Primary,115706,0.00,41752,shipping web,2026-04-13T21:02:44,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200009666,1,,UNKNOWN,False,,1.4100 lb,2.0000 inch,8.38 inch,10.75 inch
T3JkZXI6Nzk2OTY0MzY0,2026-04-13T21:04:34,U2hpcHBpbmdMYWJlbDo2MDM2NTMwNDA=,603653040,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyNTM3MzUy,T3JkZXI6Nzk2OTY0MzY0,48204,POLY BUBBLE #2,valid,9234690380878200009673,9234690380878200009673,796964364,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,6.68,02,shipping web,,,,,default,6467291250879,[],,Primary,115706,0.00,41752,shipping web,2026-04-13T21:04:34,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200009673,1,,UNKNOWN,False,,1.3000 lb,2.0000 inch,8.38 inch,10.75 inch
T3JkZXI6Nzk3MDEzMjYz,2026-04-13T21:07:37,U2hpcHBpbmdMYWJlbDo2MDM2NTQ4OTE=,603654891,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyNTM5MzY0,T3JkZXI6Nzk3MDEzMjYz,46863,10X8X4,valid,9234690380878200009680,9234690380878200009680,797013263,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,6.68,02,shipping web,,,,,default,6467300294847,[],,Primary,115706,0.00,41752,shipping web,2026-04-13T21:07:37,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200009680,1,,UNKNOWN,False,,2.5225 lb,4.0000 inch,8.00 inch,10.00 inch
T3JkZXI6Nzk3MDM1NTkw,2026-04-13T21:09:54,U2hpcHBpbmdMYWJlbDo2MDM2NTYxNDg=,603656148,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyNTQwNjkz,T3JkZXI6Nzk3MDM1NTkw,46863,10X8X4,valid,9234690380878200009697,9234690380878200009697,797035590,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,6.68,02,shipping web,,,,,default,6467304947903,[],,Primary,115706,0.00,41752,shipping web,2026-04-13T21:09:54,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200009697,1,,UNKNOWN,False,,2.0675 lb,4.0000 inch,8.00 inch,10.00 inch
T3JkZXI6Nzk3MDU1NjY2,2026-04-13T21:11:25,U2hpcHBpbmdMYWJlbDo2MDM2NTY5MTM=,603656913,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyNTQxNTg1,T3JkZXI6Nzk3MDU1NjY2,48203,8X4X4,valid,9234690380878200009703,9234690380878200009703,797055666,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,7.31,02,shipping web,,,,,default,6467308060863,[],,Primary,115706,0.00,41752,shipping web,2026-04-13T21:11:25,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200009703,1,,UNKNOWN,False,,2.1700 lb,4.0000 inch,4.00 inch,8.00 inch
T3JkZXI6Nzk3MjQyODQw,2026-04-13T21:15:35,U2hpcHBpbmdMYWJlbDo2MDM2NTkxNDk=,603659149,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyNTQ0MDc0,T3JkZXI6Nzk3MjQyODQw,46863,10X8X4,valid,9234690380878200009710,9234690380878200009710,797242840,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,6.68,02,shipping web,,,,,default,6467314024639,[],,Primary,115706,0.00,41752,shipping web,2026-04-13T21:15:35,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200009710,1,,UNKNOWN,False,,2.0175 lb,4.0000 inch,8.00 inch,10.00 inch
T3JkZXI6Nzk3MjY4Mjc1,2026-04-13T21:18:31,U2hpcHBpbmdMYWJlbDo2MDM2NjA0OTU=,603660495,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyNTQ1NDc0,T3JkZXI6Nzk3MjY4Mjc1,46863,10X8X4,valid,9234690380878200009727,9234690380878200009727,797268275,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,8.97,02,shipping web,,,,,default,6467322183871,[],,Primary,115706,0.00,41752,shipping web,2026-04-13T21:18:31,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200009727,1,,UNKNOWN,False,,3.0100 lb,4.0000 inch,8.00 inch,10.00 inch
T3JkZXI6Nzk3MzEwNTgx,2026-04-13T21:22:08,U2hpcHBpbmdMYWJlbDo2MDM2NjIyMDI=,603662202,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyNTQ3MzEx,T3JkZXI6Nzk3MzEwNTgx,48203,8X4X4,valid,9234690380878200009734,9234690380878200009734,797310581,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,8.10,02,shipping web,,,,,default,6467327099071,[],,Primary,115706,0.00,41752,shipping web,2026-04-13T21:22:08,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200009734,1,,UNKNOWN,False,,2.3194 lb,4.0000 inch,4.00 inch,8.00 inch
